Probe	BH.Q	ADJ.P	PER	LAG	AMP	GSM4037539	GSM4037545	GSM4037540	GSM4037546	GSM4037541	GSM4037547	GSM4037542	GSM4037548	GSM4037543	GSM4037549	GSM4037544	GSM4037550
ENSMUSG00000028995	0.802506073631305	0.489948693282027	24	15	0.0846920854258303	2.8537753408079	3.47036836024255	3.4746025764167	3.67975572097261	3.5563184911707	3.50842514132342	3.63229059817727	3.50251852151111	4.25973748007009	4.20327470377195	3.69523829385435	3.34085478391075
ENSMUSG00000030036	0.802506073631305	0.489948693282027	24	21	0.0846637588115862	5.63601574959638	5.64559490043839	5.94388216698198	5.75005735563805	5.44317822935034	5.36959087967085	5.43972642972986	5.60889201520545	6.18167920886795	6.20367451671538	5.72862465115828	5.72068854464037
ENSMUSG00000027475	0.802506073631305	0.489948693282027	24	12	0.0845096169788323	4.52512276559117	4.40743019915268	4.4506882944126	4.48306440270033	4.54800451840391	4.25856750197489	4.57020294089502	4.58413365122187	4.52038273239152	4.62391812600901	4.37781419981854	4.41685972565954
ENSMUSG00000023156	0.802506073631305	0.489948693282027	24	15	0.0842836888799928	3.8672738347057	3.82861399664607	3.74163539114297	3.95800108755974	3.73138540174428	3.83565194322008	4.04241774930266	3.98030911205176	3.94780913254699	4.00716503919463	3.89139954775905	3.75943099960167
ENSMUSG00000041264	0.802506073631305	0.489948693282027	24	20	0.0841332942264635	4.45741727445659	4.58244960487661	4.35353755473102	4.3384348287144	4.19561663863719	4.11122132797633	4.44188569004617	4.43264704804016	4.96431119886637	5.05431145304374	4.1844815985883	4.25654620428637
ENSMUSG00000031480	0.802506073631305	0.489948693282027	24	14	0.0840738090588985	1.47288589134971	2.28547827688813	1.98467071610169	2.15363557320139	2.27253389421285	2.15350307043993	2.40855589928434	2.37266591950343	2.18767814234239	2.19560981244041	2.52845887201994	2.08344546815384
ENSMUSG00000052384	0.802506073631305	0.489948693282027	24	22	0.0838944726970795	2.95184014918856	2.91181077779822	2.91504582204325	2.49719714766407	2.75360906584852	2.82474573629204	2.53104151420927	2.98129419743739	2.87202221833697	2.7649067578056	3.06485980674309	2.95063754804298
ENSMUSG00000028552	0.802506073631305	0.489948693282027	24	13	0.0837517962878386	5.51690016523319	5.78416565818156	5.76772144014066	5.98998854365069	5.96336470826901	6.00308567007809	6.19649804995674	5.75232470838318	5.9474188260314	6.02204646337444	5.95927038123776	5.85421664830508
ENSMUSG00000024908	0.802506073631305	0.489948693282027	24	7	0.0829948667317937	6.42311610998833	6.4161379866059	6.52852305069799	6.61741637375506	6.54547597817514	6.6058329425718	6.67952179697723	6.44342782330528	6.32440398601197	6.36632810642567	6.49076848653612	6.53146839714629
ENSMUSG00000013160	0.802506073631305	0.489948693282027	24	15	0.0829000590256542	5.9414907619838	5.86444691423691	6.10549345942343	5.97119457023962	6.13541009906491	5.97710145997228	5.96202113011947	6.09138640290156	6.27037173445874	6.36883606556389	6.03121802864415	6.06270136841259
ENSMUSG00000024830	0.802506073631305	0.489948693282027	24	10	0.0822755602614235	4.06359593156779	3.87747535361787	3.98788940977142	3.94305359108787	4.12864136925433	4.17795620380623	4.02901198754211	4.14819577731553	3.99052883061065	3.80176069851138	3.91265677436856	4.04879130001309
ENSMUSG00000021109	0.802506073631305	0.489948693282027	24	15	0.0821974113004283	4.8513540271134	5.18733396388391	5.12202753796697	5.16381182401936	5.27811840624078	5.46592732690458	5.40897243777347	5.19366901142798	5.26783327480593	5.3013368525737	5.5153724757401	5.17555757283914
ENSMUSG00000027884	0.802506073631305	0.489948693282027	24	11	0.0821018012761202	5.23035676132767	5.17004878676117	5.29184888469312	5.20101346776309	5.34338102690162	5.28562982569303	5.38869581054948	5.35930606808883	5.19577842311166	5.16715860651728	4.99732253893254	5.35489842968233
ENSMUSG00000035031	0.802506073631305	0.489948693282027	24	0	0.0816959262922279	10.3727185277667	10.3864654479987	10.432911283992	10.0573854500689	10.3462755972199	10.2973728915924	10.1453360624488	10.1651950887608	10.2500726882805	10.3506398545729	10.2154930737905	10.5714292621344
ENSMUSG00000078970	0.802506073631305	0.489948693282027	24	17	0.0816792922556737	3.35821320269155	3.55741985224588	3.11364913393318	3.0065207690292	3.24037792621046	3.12124859051472	3.49086710511674	3.41781541169432	3.37175772950127	3.37525228984376	3.17184524530957	3.31934253597352
ENSMUSG00000028800	0.802506073631305	0.489948693282027	24	18	0.0814254012756241	4.65240034618002	4.65602519663799	4.57155569368698	4.66075706482825	4.63575427424049	4.54723558761708	4.72948766407794	4.8171189084998	4.7746869041137	4.63310759941836	4.77299125761466	4.70244750419396
ENSMUSG00000067194	0.802506073631305	0.489948693282027	24	0	0.0807947022090758	5.1054150310394	5.20571848648158	5.26700489001991	5.30679515458096	5.13799951431654	5.15274392638794	5.01306259266332	5.13027377141528	5.20591649144066	5.20799080560322	5.36728511956593	5.21878436657324
ENSMUSG00000101249	0.802506073631305	0.489948693282027	24	0	0.08074242466845	2.9248161944176	3.14072461673483	2.69341357235986	2.9049264535349	2.66631990760122	2.52395016893397	2.5041073701428	2.69959566020763	2.74825994538255	2.92872820018862	2.78050693962623	2.1696750138359
ENSMUSG00000025076	0.802506073631305	0.489948693282027	24	13	0.080270315331307	4.13276545144897	4.42523255359844	4.4030909598033	4.37507360955201	4.56335635827598	4.61494504116802	5.19491689284566	4.59496379581888	4.23644496065633	4.42009163477008	4.46645138435437	4.60667492011326
ENSMUSG00000024391	0.802506073631305	0.489948693282027	24	3	0.0801544104116644	7.69796048694141	7.61946677485369	7.63930521929771	7.46476020687473	7.62626830556414	7.51573336533395	7.40239688798897	7.46363166294401	7.33568554113032	7.63033467358851	7.45120144544376	7.52207724211047
ENSMUSG00000031939	0.802506073631305	0.489948693282027	24	9	0.0798836361565134	3.83642900951272	3.64346168255028	3.51559577871509	3.6660268063786	3.46380016062382	4.08670105527256	3.74132497667579	3.71925053313888	3.62884313530298	3.36115109370925	3.34751572844716	3.27239506290724
ENSMUSG00000021322	0.802506073631305	0.489948693282027	24	0	0.0795760076031649	1.40545559140536	1.89769329778256	1.84887697919611	1.28362287910049	1.52709529127685	1.51734235027148	1.12820312707662	1.41838058462376	1.51351958773267	1.55955275708438	2.29183138308122	1.73829125521322
ENSMUSG00000043004	0.802506073631305	0.489948693282027	24	8	0.0789575893567986	1.45949420420706	1.82058514713871	1.61825234686805	1.24372720627862	1.66707055831891	1.69957853405675	1.42758662922102	1.23935412305823	1.13409713654695	1.57641480191519	1.31592373550035	1.00705193375866
ENSMUSG00000038594	0.802506073631305	0.489948693282027	24	13	0.0788455217661775	4.82210436655235	4.85919734920194	5.22689627644029	5.13053370740077	5.24203811361488	5.38754440254429	6.08646796620554	5.92305771785958	4.845597182953	5.01652251480162	5.78203573252335	5.54024751588107
ENSMUSG00000017466	0.802506073631305	0.489948693282027	24	23	0.0787953318171817	4.34400008435941	4.11053040515136	4.16028273187069	4.26823617575512	4.34537008336999	4.06799766996793	3.57238158400609	4.04122611644916	4.24746609432963	4.28373884605637	4.4464966570948	4.32101756693503
ENSMUSG00000009535	0.802506073631305	0.489948693282027	24	6	0.0786156145091112	3.67070568800372	3.86599480201221	4.04713353453955	4.08392374345647	4.12329776240038	3.98537736857648	4.07904773746452	3.78339622987715	3.60023115103398	3.57467415224696	3.93595426628647	4.09464506667811
ENSMUSG00000007721	0.802506073631305	0.489948693282027	24	2	0.0784919540465388	4.09968739052752	4.28318680024069	4.27118935928158	4.25510648298033	4.20868363068268	4.0880708795917	4.1829981357613	4.03886969450341	4.12103583192749	4.13711296170767	4.13149362504654	4.26686836403864
ENSMUSG00000039195	0.802506073631305	0.489948693282027	24	0	0.0779458000334456	3.21362835517155	3.60247277686649	3.38945975770788	3.45641265214691	3.233597745451	3.41446059937181	3.15896961112813	3.29087040664555	3.48197986863946	3.34618064460959	3.55223207063584	3.40647113417851
ENSMUSG00000030347	0.802506073631305	0.489948693282027	24	21	0.0776294042906067	3.00949545841022	3.12442602643239	3.20932365749027	3.25981347094579	2.97859757747403	2.95664262937362	3.07926618678974	2.95831034758272	3.22446907621807	3.1934607503857	3.18371924378466	3.39713103784822
ENSMUSG00000015095	0.802506073631305	0.489948693282027	24	7	0.0774588186380621	5.13719565162097	5.09143898573922	5.37137470174282	5.2761910914253	5.28258393119906	5.3260762973433	5.18544338903409	5.3035766896969	5.15966869622676	5.00286918740487	5.20740530098251	5.28048554004234
ENSMUSG00000072501	0.802506073631305	0.489948693282027	24	19	0.0774160401442161	5.97250738375483	6.01832782866392	5.49114622450763	5.81083318976195	5.44244859308412	5.83336434734831	6.05032218975845	5.83848726882376	6.00764927386744	5.86300170212796	6.04519874298949	5.81927163189546
ENSMUSG00000019923	0.802506073631305	0.489948693282027	24	10	0.0765363740157946	5.54192959277352	5.56109083547879	5.41975558011359	5.50638459334732	5.54158920170059	5.62859620260417	5.70442886717979	5.77204649735543	5.5273438400106	5.35397972345904	5.40284738044586	5.30923062042811
ENSMUSG00000023176	0.802506073631305	0.489948693282027	24	0	0.0763381633323284	8.80477188491844	8.88115727702642	8.88168895696536	8.66235105196903	8.7229597472077	8.8024879427313	8.75339839412677	8.59891141862905	8.69507332923864	8.82875182544391	8.7818286645144	8.99835170887574
ENSMUSG00000021061	0.802506073631305	0.489948693282027	24	9	0.075495620693279	1.59055357527459	1.3360020676421	1.01999877147985	0.917513225991032	1.59064143176809	1.58968812141579	1.55234371441676	1.30882189371056	1.24883205171271	1.20205496302635	0.368039789061925	0.960415219126113
ENSMUSG00000019731	0.802506073631305	0.489948693282027	24	21	0.0750991766038244	6.22155553536973	6.07819580761312	6.2398937514276	6.18419746003329	5.86120783468665	5.71000180846962	6.03539617973995	6.17106635313571	6.58034000514614	6.57891513073371	6.07087245177303	6.23991455187545
ENSMUSG00000027329	0.802506073631305	0.489948693282027	24	0	0.0749537063379287	0.0692493914857026	0.460913915251332	0.552692522356426	0.0807697382900352	-0.147916794749332	0.210868224884318	-0.192020411325837	-0.280721578772399	0.242302529995819	0.587177933049957	0.264923601576159	0.294247701357207
ENSMUSG00000097309	0.802506073631305	0.489948693282027	24	12	0.0748482310720158	-0.361209139161759	0.273612512502642	0.65179828664472	0.038677711425704	0.144529094927384	0.49192069312611	0.93319557401698	0.476778258962199	0.141301057280714	-0.309446026758832	-0.097776072674636	0.299707903823309
ENSMUSG00000047409	0.802506073631305	0.489948693282027	24	23	0.0748382286003267	3.3346028909367	3.06258327837155	2.98286824170052	2.99966806896657	3.28999223907421	2.95650338758974	2.60756292148009	2.90195474693198	3.10575038461348	3.20805064372326	3.08846282665983	3.2703773372976
ENSMUSG00000017615	0.802506073631305	0.489948693282027	24	20	0.0747576491147083	5.41252301942384	5.34889571897364	5.37513063254561	5.36663411084225	5.283415764911	5.30679973815469	5.26154263874946	5.41003142319727	5.52741622220314	5.64169427340452	5.52021024597241	5.30043480386555
ENSMUSG00000022514	0.802506073631305	0.489948693282027	24	17	0.0747187076397742	7.28236866476488	7.09311023849497	7.10125061766223	7.17504671764682	7.18891087995801	7.1437231999515	7.27196490857423	7.26053392636872	7.23791974527778	7.28999576436525	7.16399085470201	7.30645850711132
ENSMUSG00000075700	0.802506073631305	0.489948693282027	24	18	0.0746603990417432	7.22392133542674	7.44059820243815	7.19615004543212	7.34848233313349	7.36047961345015	7.2778737832372	7.51346354215208	7.33840380199619	7.35853348542101	7.43125772513002	7.56862441441744	7.39334112263816
ENSMUSG00000040312	0.802506073631305	0.489948693282027	24	23	0.0744309683554924	1.70800346109444	1.49016539801305	1.68193860635167	1.68323910287449	1.44812866506583	1.23419339670288	1.56498904618923	1.37397901980825	1.49070481672246	1.52890817640657	1.50372207828531	2.02783541525773
ENSMUSG00000048796	0.802506073631305	0.489948693282027	24	7	0.0742064290524982	2.76986201927683	2.90627719799894	2.83965048744974	2.79519272288212	2.92818917851366	2.81202639276784	2.78301185929493	2.60751485553016	2.58048044426085	2.49946923514923	2.47768535232834	2.93040712170809
ENSMUSG00000002210	0.802506073631305	0.489948693282027	24	6	0.0739384323284007	2.65209792260702	2.73547669621517	2.97295413945865	3.02497599731273	2.9896772331904	2.96738824556555	2.92000032028537	2.77526781794125	2.76606147087946	2.65034352984392	2.9157773309594	3.0111883976731
ENSMUSG00000032547	0.802506073631305	0.489948693282027	24	14	0.0736846316269376	5.28464415391416	5.05702772913022	5.17015665225343	5.10006153286315	5.21123146782512	5.16637703995439	5.18231347243532	5.31444035428684	5.23106738292466	5.3628424848776	5.05557859996021	5.12686157753938
ENSMUSG00000062203	0.802506073631305	0.489948693282027	24	17	0.0736436578819724	6.61782813420119	6.55870016125006	6.86954086215785	6.982768128699	6.815696591622	6.73027687826084	6.88772066586963	6.86028913631643	7.02558000630911	7.01318167590486	6.91984445138145	6.90127872627196
ENSMUSG00000033228	0.802506073631305	0.489948693282027	24	13	0.0736075236967409	6.43709948546113	6.28162296097029	6.28956232382741	6.42866309555357	6.35151047362188	6.54162627607996	6.57530394501714	6.48271358597718	6.35872674459097	6.4153834026725	6.37861682767255	6.30438566547137
ENSMUSG00000030760	0.802506073631305	0.489948693282027	24	23	0.0735747922598371	4.25785571351173	4.53626299108514	4.32182488163508	4.2235202940728	4.22924812040734	4.31352067211548	4.07564733712627	4.30257561264057	4.45465436367055	4.21552581875296	4.83723616905448	4.3658102308268
ENSMUSG00000087589	0.802506073631305	0.489948693282027	24	4	0.073483596083478	-1.40143669492543	-0.976866660464419	-0.768765436801392	-0.652192353007818	-1.06993998090539	-1.20599900554042	-1.17650147684041	-1.08078815865762	-1.18725620594759	-1.88451783301666	-0.720444524179558	-0.957018482839939
ENSMUSG00000008429	0.802506073631305	0.489948693282027	24	12	0.0727752891524417	4.98406980634061	5.10199202538608	4.99521310688864	4.98342636598334	5.09261645937612	5.29639434788728	5.2760320986844	5.06514935090801	5.12205629857537	5.10709846353727	5.00817300200798	4.93005588382966
ENSMUSG00000033885	0.802506073631305	0.489948693282027	24	16	0.0726821545769858	4.79617162762004	5.14834785981621	5.0135161175092	4.81404261354694	4.79158439444426	4.92490987087707	5.2891611928888	5.03071586686878	5.0790131213431	5.03606384551033	4.9267941153286	4.99877276059896
ENSMUSG00000027931	0.802506073631305	0.489948693282027	24	0	0.0723862251660849	4.12977311145178	4.10707622892055	4.23632585768519	4.27829508061861	4.13869232652712	4.1064956145352	4.00573677192327	3.87488402278033	4.18431828183494	4.16887941314264	4.25361128843469	4.20886519589407
ENSMUSG00000074646	0.802506073631305	0.489948693282027	24	14	0.0720105865084755	0.387119710574051	0.276087169265216	0.431439984071205	1.05922595164746	0.529265543754608	0.533278332145932	1.10698069759415	1.2083488838961	0.999738293266191	0.296317343047461	0.550210012573975	1.194447083511
ENSMUSG00000030541	0.802506073631305	0.489948693282027	24	13	0.0719292579303818	6.15836256318782	6.25024842177402	6.11916241208441	6.21418685995119	6.34252712012612	6.47625214233254	6.34023629157706	6.34067279716372	6.29572903051059	6.28574755468267	6.44352133597997	6.22884925827047
ENSMUSG00000039001	0.802506073631305	0.489948693282027	24	2	0.071925588575189	6.02601053404979	6.00874808086871	6.05031342539759	5.94161489620931	6.20574301530799	5.90702993802401	5.51687187325828	5.80713768940156	5.82360802875025	6.07810073886713	5.94531311714172	5.9057980490733
ENSMUSG00000022750	0.802506073631305	0.489948693282027	24	6	0.0715390033948063	4.01077579594245	3.7759165636905	3.94611780830488	4.0479362910215	3.93084524347888	3.84820699132974	3.86495710437853	3.88863681024319	3.76958858481507	3.9926902055271	3.818757192952	3.82967381463929
ENSMUSG00000029701	0.802506073631305	0.489948693282027	24	21	0.0714685045272429	4.73770705037494	4.80926848132682	4.93896096234135	5.00396848963375	4.70960046676699	4.72388364758561	4.87798180789789	4.67213421185022	5.02227044761887	4.82495537597056	4.98123984105334	5.18246519510071
ENSMUSG00000034216	0.802506073631305	0.489948693282027	24	7	0.0713112182118882	4.11512602401016	4.13473068003886	4.01702521146318	4.15535630845917	4.20143739270938	4.16690128209315	4.03831008206532	3.93652190468801	3.83893716982785	4.18774917983932	3.99388800901898	3.91637414726394
ENSMUSG00000045039	0.802506073631305	0.489948693282027	24	6	0.0712234809377519	4.56219816257052	4.38845569199741	4.5446191116841	4.56548598821151	4.67791959456528	4.39697609305893	4.45877101033839	4.45551140036696	4.0819422775782	4.41247645366277	4.40108074434099	4.52802109902427
ENSMUSG00000097277	0.802506073631305	0.489948693282027	24	20	0.071128863320837	1.08101960915564	1.38174230049279	1.33177254737037	1.21195116383536	1.27568555239154	1.24525385738539	1.30480980965261	1.31672100330883	1.20490752435292	1.46755082858594	1.47071619860424	1.48735033364888
ENSMUSG00000050705	0.802506073631305	0.489948693282027	24	14	0.0706820537308979	4.25362967801242	4.20277718612018	4.20145242408418	4.26810041500283	4.15552507291416	4.31470032583605	4.4168675877585	4.54694413094153	4.35216094607758	4.17796227994779	4.28585890976727	4.21474080683343
ENSMUSG00000022463	0.802506073631305	0.489948693282027	24	23	0.0705248875546972	5.98771771556997	5.90513831671421	6.22550009226627	6.09319188694133	5.85754306707945	5.96089646345864	5.59936847952722	5.94571199524047	6.1404289201304	5.93360232734928	6.34309544498287	6.24212687511747
ENSMUSG00000038056	0.802506073631305	0.489948693282027	24	10	0.0704800150213345	6.20057621140924	5.92305573624708	5.86035289955171	6.0034343182431	6.04780420598373	6.06226563877827	6.01608028889957	6.08408000274828	6.00696173339947	5.84422987938891	5.70405587666989	5.93577299534561
ENSMUSG00000000915	0.802506073631305	0.489948693282027	24	20	0.0704309337692611	4.76462413128599	5.57708813997048	4.97099131273261	4.8163749179305	4.69561358099	5.03195822412169	5.49796570291163	5.02182317198834	5.03511044709282	5.13401068641519	5.42963192143049	5.0705956944797
ENSMUSG00000073609	0.802506073631305	0.489948693282027	24	10	0.0702522852824114	4.58654680799978	4.42930230265242	4.5731223527369	4.50529966561245	4.48647482269623	4.47523232678994	4.63872690685024	4.66815492639795	4.46312045102217	4.56924362509295	4.26254188809757	4.38643863537029
ENSMUSG00000041671	0.802506073631305	0.489948693282027	24	6	0.0702261962629863	2.15093155579748	2.01954568092593	2.51993513269631	2.38354326851778	2.39770834238706	2.17971624333283	2.47641081372766	2.28422842932879	1.90475164464226	1.94386640214782	2.06547299513398	2.5118707495942
ENSMUSG00000020075	0.802506073631305	0.489948693282027	24	19	0.0694134414249683	5.72571853909702	5.76893357921891	5.56652995684377	5.90247308384553	5.36630015155435	5.72492684544939	5.7677793511086	5.61545522432976	6.0111416361077	5.97811346789304	5.91475566693241	5.58495581990662
ENSMUSG00000000826	0.802506073631305	0.489948693282027	24	17	0.0693158428924041	6.45129550461471	6.39736089355751	6.3251792080289	6.3418171105991	6.32813988254207	6.37062350468942	6.46579713813061	6.50660510660467	6.61295525888145	6.53168504297838	6.24421921877241	6.32237835726052
ENSMUSG00000036948	0.802506073631305	0.489948693282027	24	19	0.0691451236009728	3.69239553867009	3.88674790140249	3.48351391873168	3.44990042965376	3.37487920543869	3.63176245314184	3.66243041726921	3.63090652017761	3.81494630657971	3.73860640935665	3.63433551587535	3.52632900563514
ENSMUSG00000014554	0.802506073631305	0.489948693282027	24	4	0.0689498683679045	3.63217446004605	3.39085572848333	3.4796375222656	3.39708767868684	3.41924221441168	3.37694511249881	3.43591839396005	3.30125266057367	3.19806555701391	3.32173237544195	3.32100486802426	3.72486850996732
ENSMUSG00000031577	0.802506073631305	0.489948693282027	24	19	0.0689349659562952	3.37295332750387	3.30293335584962	3.14744825782347	3.24345845741045	3.07159825922223	3.32027385808598	3.20928072448399	3.13451350607002	3.39691360520417	3.4112843420356	3.36841601331044	3.21961715277046
ENSMUSG00000037190	0.802506073631305	0.489948693282027	24	2	0.0688171226463069	2.82252316733222	2.73106823756883	2.63571205405486	2.51681944797951	2.40358021424771	2.56819182120923	2.31008425083916	2.42817603828582	2.46526400314403	2.82745181962992	2.47394270162024	2.17537596144851
ENSMUSG00000028070	0.802506073631305	0.489948693282027	24	11	0.0685032523120486	4.98961149847732	4.95436969533743	4.96816406145886	5.03807315465991	5.12239256418076	5.14518870923853	5.05531160846519	5.04775875226113	4.97185054270877	5.13604216647454	5.13017111391948	4.95965213922776
ENSMUSG00000031970	0.802506073631305	0.489948693282027	24	8	0.068015436647653	-0.334485299094939	-0.182398997535892	-0.00157485237278811	-0.81409550982587	0.0948758292358041	-0.32459863904278	-1.45040915179741	-0.226931911060563	-0.420786992000619	-0.395445936033347	-0.620760573929067	-0.525169360643597
ENSMUSG00000000581	0.802506073631305	0.489948693282027	24	7	0.0676688686114744	4.67523923227081	4.92860518784199	4.68494118527613	4.82904118979555	4.93071735329622	4.84269117308724	4.72241731381938	4.70446569978314	4.60381956126963	4.42948213865355	4.69165538509151	4.72980480960994
ENSMUSG00000027620	0.802506073631305	0.489948693282027	24	6	0.0676081694389421	6.73233131793418	6.82198861700955	6.84451080033671	6.94100536377643	6.88988240705095	6.80558882477816	6.93384512857746	6.74889841018894	6.52806570833908	6.54891067747124	6.74243144732212	6.94381038872725
ENSMUSG00000039599	0.802506073631305	0.489948693282027	24	0	0.0672765847798171	4.66207432539991	4.53690428112824	4.54684545761262	4.76862566099348	4.63309959661266	4.43550277409014	4.34335257061933	4.43393681503034	4.56693086677415	4.63733613576119	4.62993131840397	4.69058708731788
ENSMUSG00000025743	0.802506073631305	0.489948693282027	24	2	0.0669509592446062	6.7414455569043	6.86194882220433	6.99874345192778	6.65212430523095	6.64676260232669	6.9040589040361	6.35746554157151	6.63091497703718	6.72398799500396	6.73245669889342	6.95929744346603	6.47939329347083
ENSMUSG00000036854	0.802506073631305	0.489948693282027	24	7	0.0664399808371247	3.78534396323083	3.56542619657448	3.85709716401657	3.62745219319249	3.65554139644281	3.66619245853829	3.74504873720437	3.57903807653476	3.38422103372085	3.68064003140047	3.4848305087465	3.55876206091551
ENSMUSG00000032554	0.802506073631305	0.489948693282027	24	20	0.0654124448143959	13.6468840995789	13.7812945853805	13.7987390734137	13.7536365234418	13.7476678819359	13.81591322511	13.7950724985685	13.7175106016884	13.9666463359106	13.9314781661075	14.0110738119449	14.1189369838372
ENSMUSG00000074886	0.802506073631305	0.489948693282027	24	12	0.0649218663412153	4.39804531544714	4.40961066084673	4.67851418244906	4.49195504602411	4.63023280633222	4.44499706314727	4.53707603551671	4.67264011625598	4.46759557036183	4.60690153514722	4.58256238666614	4.44526265164239
ENSMUSG00000023348	0.802506073631305	0.489948693282027	24	5	0.0647448066125275	3.61866475384596	3.48786120456768	3.5881190148575	3.56654554009129	3.60097708712385	3.93019394839512	3.5309875782854	3.4595778449605	3.21425313657985	3.1818931575822	3.63866932956095	3.51602038788876
ENSMUSG00000033596	0.802506073631305	0.489948693282027	24	4	0.0645548185005994	4.7964527552959	4.82056343133888	4.82589039499178	4.89675368611775	4.7419804829348	4.57728601768732	4.82695004426675	4.55904767944753	4.67843401228903	4.75269944023189	4.5565461229006	4.77302244656281
ENSMUSG00000002668	0.802506073631305	0.489948693282027	24	7	0.0644993207375957	2.44988219421993	2.34293678303625	2.53989936288921	2.32869132598089	2.63967745196686	2.40003732553999	2.18919647966789	2.40099568202033	2.32550946490209	2.04418168154329	1.9651359228914	2.43585215736392
ENSMUSG00000036197	0.802506073631305	0.489948693282027	24	9	0.0644007407325955	4.95185303721402	4.80763492000018	4.51888465986093	4.67209922984764	4.82063461010447	4.88155389234749	4.8603604008514	4.72593990753619	4.65236119337078	4.65460154304214	4.33081110867479	4.54485678531417
ENSMUSG00000060126	0.802506073631305	0.489948693282027	24	3	0.0642305188684406	9.3083382083024	9.25807681855729	9.35925304925406	9.21334615258724	9.2897319657104	9.19677569450647	9.0001892029697	9.15828704770485	9.15681993526682	9.31015583816494	9.1801097340653	9.26882480466539
ENSMUSG00000027332	0.802506073631305	0.489948693282027	24	5	0.0642051758748128	7.67200135604853	7.69284602628073	7.63221092992916	7.73651425380153	7.68881370451007	7.59515409910427	7.57649497462408	7.67827888479514	7.64037396838763	7.45371877605163	7.42261181032318	7.59801387401336
ENSMUSG00000036492	0.802506073631305	0.489948693282027	24	11	0.0639479464879975	2.26617909519164	2.23514030926892	2.64017036106418	2.00759649344598	2.27939846672218	2.61371234540197	2.5151753313227	2.33583657271406	2.37739372408769	2.33568252073962	1.86959133481688	2.31911885587754
ENSMUSG00000041491	0.802506073631305	0.489948693282027	24	21	0.063721801370199	1.40716437200778	1.5098669656631	1.58987198685478	1.52682904735512	1.25112122576061	0.821295239655712	1.34305694027871	1.72570238058905	1.30793612573736	1.66142553673076	1.84518126457606	1.6169452830717
ENSMUSG00000041718	0.802506073631305	0.489948693282027	24	6	0.0636992957677164	3.05795716028161	2.76854060624051	2.47539056790582	2.78482350413608	3.05671670543171	2.78875474951849	3.02365592328389	2.71315219349211	2.08861021323092	2.30393207180441	2.52109944289196	2.71495323942574
ENSMUSG00000052914	0.802506073631305	0.489948693282027	24	13	0.0635001428255841	5.85609881408445	5.9915974605729	5.95290616793393	5.93742347808736	6.25422471886454	6.09856099319724	6.10744362805415	6.0427089311305	5.97592699019339	5.98249875874735	6.07835088945829	6.08923511912426
ENSMUSG00000020715	0.802506073631305	0.489948693282027	24	17	0.063395232897107	6.85761346777244	6.999490856471	6.54383580184149	6.8397288080482	6.61795181547302	6.87327846644423	6.98020046029047	6.63082593081952	6.934545846071	7.09314253089541	6.92938320620109	6.62414347344286
ENSMUSG00000038816	0.802506073631305	0.489948693282027	24	10	0.0629621219644469	2.54050684328854	2.58992064629299	2.39390914182863	2.48270271077815	2.81518153411574	2.58460116057733	2.70804820903691	2.78662682680009	2.56620374236145	2.44604326627193	2.49555927377942	2.43841262241445
ENSMUSG00000032518	0.802506073631305	0.489948693282027	24	23	0.0625572194803549	8.16522712197609	8.21555006101442	8.27536519804023	8.18534892474208	8.21326366132192	8.04419299379152	7.84793918431595	8.00676688774743	8.11872390711248	8.35419636628245	8.30026149527831	8.24162422475014
ENSMUSG00000051255	0.802506073631305	0.489948693282027	24	23	0.0623488365827793	0.65303890526437	1.38434828782958	1.4530988193508	1.34981959381956	1.17626257107652	1.24446312957359	1.23124620904866	0.432463529233524	1.36678507055439	1.38776307432504	1.37391031892034	1.45839048951991
ENSMUSG00000026895	0.802506073631305	0.489948693282027	24	19	0.0622686007178933	5.75348457354341	5.87542667372338	5.85689710340423	5.79819012501575	5.84186743310353	5.86045120523653	5.76070830287367	5.81568628260505	5.91683795749953	5.98224123804037	6.19103461304172	5.96299779743306
ENSMUSG00000032598	0.802506073631305	0.489948693282027	24	2	0.0622170925272653	2.42774878259353	2.59446299569617	2.87083474402982	2.42714940997116	2.43410489177369	2.41810207891076	2.24989460722248	2.79066796611101	2.34132721701359	2.33073749521649	2.48865085955223	2.46119107087847
ENSMUSG00000048833	0.802506073631305	0.489948693282027	24	20	0.0620905789721906	6.20402205186079	6.11054259705124	6.17788851688292	6.11621271298272	6.03245682467538	5.95603751910856	6.02750809524663	6.14610392801299	6.29667501926493	6.35040749415588	6.1451411135024	6.1392820818213
ENSMUSG00000022672	0.802506073631305	0.489948693282027	24	22	0.0617832964847486	4.22866882177999	4.01106423084004	4.15931946903032	4.16767538367129	4.09272889667544	3.94937604384086	3.82567116765385	4.30582304041	4.18570080673847	3.85434514982186	4.30379401082047	4.30898660667934
ENSMUSG00000020864	0.802506073631305	0.489948693282027	24	20	0.0616154853498724	5.67168642482249	5.64934327249314	5.59583005526591	5.79680808032371	5.5845489697885	5.52233496791149	5.47636267912206	5.61678256939641	5.71477851285107	5.77280125380431	5.81055851326752	5.53744308812587
ENSMUSG00000001053	0.802506073631305	0.489948693282027	24	1	0.0615841247039345	2.75930469097866	2.55803015480319	2.56791241398812	2.0096041017053	1.92251099732212	1.79146324030796	1.1798885995752	1.95102151263079	2.24224879989967	2.23412276439634	1.7417067606481	1.9454018591566
